+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][544]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[21].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[7]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[28][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][361]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[21][0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][536]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[39].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[15][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[15][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[10][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[3][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][592]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[22][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][666]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][386]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[34][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[33][0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][690]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[14][11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[17][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][498]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[33].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[28][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][376]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[38].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][584]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][240]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[1][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][363]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[7][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[34].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[24][6]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[29][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][352]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[2][2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[18][1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[24][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][724]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][398]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[1][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][569]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][618]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[2][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[6].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[7]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][723]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][650]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][304]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[10][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[26][5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][266]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[37].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[2]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][456]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][350]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][464]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][354]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[23][0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][286]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[26][11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][243]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[37].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[1]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[10][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][546]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][725]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[28][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][299]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][432]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][571]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][594]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][538]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][676]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[37].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[38].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][672]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[27].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][236]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][458]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[34][7]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][378]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[34][9]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[21][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[34].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][574]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][392]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][657]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[23].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[6].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[5]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[23][13]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][416]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][306]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][681]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][344]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][302]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][585]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[34][10]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][586]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][521]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][568]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[39].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][677]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                  design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[9][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][237]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][612]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[25][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][560]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[30].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[14][8]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][513]_srl8/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |design_1_i/ila_0/U0/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[31].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[11]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[24][12]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                 design_1_i/PS_Interface_TOP_0/U0/inst_PS_Interface/sampleADC_reg[20][3]/D|
| clk_12mhz_design_1_clk_wiz_1_0_1 |               clk_fpga_0 |                                      design_1_i/ila_0/U0/ila_core_inst/shifted_data_in_reg[7][587]_srl8/D|
